source_frame,source_time_s,candidate_frame,candidate_time_s,candidate_minus_source_sampling_ms,source_mouth_aperture,candidate_mouth_aperture,source_mouth_width,candidate_mouth_width,source_left_eye_aperture,candidate_left_eye_aperture,source_right_eye_aperture,candidate_right_eye_aperture,source_left_brow_height,candidate_left_brow_height,source_right_brow_height,candidate_right_brow_height,source_interocular_width_fraction,candidate_interocular_width_fraction,source_face_center_x,candidate_face_center_x,source_nose_x,candidate_nose_x,source_shoulder_center_x,candidate_shoulder_center_x,source_face_center_y,candidate_face_center_y,source_nose_y,candidate_nose_y,source_shoulder_center_y,candidate_shoulder_center_y,source_head_pitch_deg,candidate_head_pitch_deg,source_head_yaw_deg,candidate_head_yaw_deg,source_head_roll_deg,candidate_head_roll_deg,source_left_wrist_x,candidate_left_wrist_x,source_left_wrist_body_relative_x,candidate_left_wrist_body_relative_x,source_left_wrist_y,candidate_left_wrist_y,source_left_wrist_body_relative_y,candidate_left_wrist_body_relative_y,source_right_wrist_x,candidate_right_wrist_x,source_right_wrist_body_relative_x,candidate_right_wrist_body_relative_x,source_right_wrist_y,candidate_right_wrist_y,source_right_wrist_body_relative_y,candidate_right_wrist_body_relative_y,source_left_elbow_x,candidate_left_elbow_x,source_left_elbow_body_relative_x,candidate_left_elbow_body_relative_x,source_left_elbow_y,candidate_left_elbow_y,source_left_elbow_body_relative_y,candidate_left_elbow_body_relative_y,source_right_elbow_x,candidate_right_elbow_x,source_right_elbow_body_relative_x,candidate_right_elbow_body_relative_x,source_right_elbow_y,candidate_right_elbow_y,source_right_elbow_body_relative_y,candidate_right_elbow_body_relative_y
0,0.0,0,0.0,0.0,0.06488480551334307,0.06159842354498583,0.5969096803124369,0.5859730568144979,0.07997632328502279,0.08021068421071648,0.08296889128883725,0.08322242914108237,0.11496550391364425,0.10872352052620915,0.107843402174584,0.10225070544479568,0.12690363773241212,0.12615558462692641,0.499594509601593,0.4996871203184128,0.499153196811676,0.499931275844574,0.5064627230167389,0.5027352720499039,0.35605475306510925,0.35682767629623413,0.4439939558506012,0.4450511038303375,0.7536781132221222,0.7591229379177094,-172.8131561279297,-172.74293518066406,-2.327802896499634,-3.6168489456176762,1.0317410230636597,0.9062580466270447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.041666666666666664,1,0.041666666666666664,0.0,0.03902540431982453,0.03545378149664234,0.5826140174515653,0.5832491936370761,0.08218770438287953,0.0822485862101551,0.08344877425901731,0.0845564019940929,0.10856575121680571,0.1118462428685666,0.10273059590471527,0.10144558048506416,0.125324431825986,0.12597842862906133,0.49887654185295105,0.4990116059780121,0.4986090064048767,0.4989181458950043,0.5063646584749222,0.5049736648797989,0.35660330951213837,0.35857053101062775,0.4433686137199402,0.44413235783576965,0.7673299014568329,0.7541452348232269,-173.20555114746097,-174.1449737548828,-1.4695022106170654,-2.5438711643218994,0.7366295456886292,1.2154866456985474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.08333333333333333,2,0.08333333333333333,0.0,0.035426028846272946,0.03310257815806255,0.5786600774591028,0.5729481192246761,0.08289701685514884,0.08151330539149942,0.0834380518410428,0.08355377250191941,0.10883259303109222,0.1107903233395121,0.10062529949435492,0.10349932155751092,0.12423605326741592,0.12594349634028468,0.4986000061035156,0.4988797903060913,0.49788716435432434,0.4986732304096222,0.5071578770875931,0.5058142989873886,0.3569048047065735,0.35836854577064514,0.443078875541687,0.444754421710968,0.76678466796875,0.7554605007171631,-173.51629638671875,-173.36160278320312,-0.8273829817771913,-1.6128422021865845,0.9624680876731874,0.8522467613220216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.125,3,0.125,0.0,0.02444412821241076,0.021564556304240298,0.5580507620822924,0.5671367677652488,0.0837513853601311,0.08263281520881718,0.08410981982451474,0.08448936176679343,0.11034159657090536,0.11121520139136316,0.10199450258205488,0.10302929909174752,0.12458940700659848,0.12575462281754363,0.49848446249961853,0.49873340129852295,0.4981864392757416,0.49826985597610474,0.5069546401500702,0.5059009939432144,0.3566654920578003,0.3580296039581299,0.4422282576560974,0.44413018226623535,0.7686260640621185,0.7511628568172455,-173.2820587158203,-172.99441528320312,-0.9477863311767579,-0.9815891981124878,0.8060951232910156,0.9610034823417664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.16666666666666666,4,0.16666666666666666,0.0,0.016898457407766167,0.017215909879123734,0.5526511135563243,0.561615350154446,0.08524202238683194,0.08333046116176206,0.0857282012127047,0.08476064137259728,0.10947027530607224,0.1119680699708648,0.10191988531516756,0.10514899872133332,0.12436103592259773,0.12511387034956106,0.49826304614543915,0.49835336208343506,0.49771881103515625,0.4982214868068695,0.5066410005092621,0.5059380680322647,0.35609717667102814,0.3571532815694809,0.44150519371032715,0.44311609864234924,0.7668154537677765,0.7490081191062927,-173.45819091796875,-173.1239166259766,-0.42258375883102417,-1.2013412714004517,0.8492258191108705,0.7143937349319459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.20833333333333334,5,0.20833333333333334,0.0,0.015909196580099302,0.016831996176443566,0.5511542129591808,0.5586572105612854,0.08562524061380507,0.08391836838975866,0.08637536760991543,0.08506619409725155,0.1073903430069463,0.10845140386898473,0.10040993160328207,0.10207093384452598,0.12430902618074026,0.12532518129535158,0.4983271360397339,0.4983427971601486,0.497538685798645,0.4980710446834564,0.5059484392404556,0.5061615407466888,0.3558172434568405,0.35692012310028076,0.4408406913280487,0.44185516238212585,0.7673152685165405,0.7472634315490723,-173.7844696044922,-173.735595703125,0.06489776819944382,-1.0626651048660278,0.8289240002632141,0.7569950222969055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.25,6,0.25,0.0,0.016161172862566648,0.020412019869330517,0.5489677474295274,0.5495421189224003,0.08489843697328976,0.08450187902730912,0.08574473315893837,0.08551588523823679,0.10616953110856044,0.10771170941210402,0.1002713807250285,0.10193673712591862,0.1246509849666023,0.12528937105108526,0.49792128801345825,0.49837447702884674,0.49733877182006836,0.4981916546821594,0.5063005089759827,0.5072044432163239,0.3560060113668442,0.3567690849304199,0.44094452261924744,0.44203248620033264,0.7666566669940948,0.7456848919391632,-173.92938232421875,-173.96792602539062,-0.041945476084947586,-1.117909550666809,0.6634529829025269,0.6691726446151733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.2916666666666667,7,0.2916666666666667,0.0,0.025642216875039897,0.028283666729159867,0.5344455620027203,0.539794598159569,0.08440678497827861,0.08395984363990654,0.0847565348592719,0.08513763742538731,0.10652455691443531,0.10747555197403308,0.10195003964229624,0.1024812094670489,0.1245013457853738,0.12522651103182728,0.4981504827737808,0.49845394492149353,0.4977981746196747,0.4982207715511322,0.5066845566034317,0.5076670348644257,0.35590218007564545,0.35683825612068176,0.44015249609947205,0.44102713465690613,0.7643140256404877,0.7471611201763153,-175.46267700195312,-175.5438232421875,-0.26367485523223877,-1.3709189891815186,0.48597779870033264,0.6575570702552795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.3333333333333333,8,0.3333333333333333,0.0,0.044388910361206964,0.04391396477202206,0.5123688203645551,0.5163023748820776,0.0843166401677559,0.08330986542429673,0.08440402638701164,0.08456966505320795,0.10588636584740707,0.10819288212697391,0.10267068550697947,0.10393276573677421,0.12455766200377869,0.12530406131876337,0.49817755818367004,0.4984172135591507,0.4982049763202667,0.4986955523490906,0.5074961483478546,0.5084717571735382,0.3556869328022003,0.3569115698337555,0.4403655230998993,0.4408494830131531,0.7618684768676758,0.7504461705684662,-176.0548553466797,-176.34765625,-1.0677281618118286,-2.629227638244629,0.2868570387363434,0.4635336995124817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.375,9,0.375,0.0,0.04538026841048002,0.047730829528596766,0.5134873783196796,0.5172134679816203,0.08275405081053741,0.07916098349581409,0.082693055611038,0.07975933290326724,0.10833265349351881,0.1125741863614019,0.10377567455232352,0.10819114954638569,0.12488118581895843,0.12547697359355772,0.49820755422115326,0.4982738792896271,0.49829936027526855,0.49879881739616394,0.506849616765976,0.5085071921348572,0.3558303117752075,0.3571518659591675,0.4394398629665375,0.44037336111068726,0.7627977132797241,0.7523775696754456,-176.54559326171875,-176.82962036132812,-1.4732306003570557,-2.8562536239624023,0.4071104824542999,0.35052308440208435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.4166666666666667,10,0.4166666666666667,0.0,0.046073345510175105,0.048162029088664404,0.5208308201726964,0.5148292037388342,0.054734437216474634,0.05323703277949382,0.055019083356245266,0.053480427983397257,0.1311329041377895,0.1346965819221809,0.1314152526765972,0.13600118553578086,0.12438588999629233,0.12546477982086301,0.4972084164619446,0.49699679017066956,0.4969901144504547,0.498080313205719,0.5058526694774628,0.5101656317710876,0.3577006608247757,0.3602830171585083,0.43461185693740845,0.4366791546344757,0.7637180984020233,0.7529944181442261,-179.19668579101562,-179.363037109375,-0.284033864736557,-2.574266195297241,0.05109075456857681,-0.3202070891857147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.4583333333333333,11,0.4583333333333333,0.0,0.03955541532107272,0.04281924121848804,0.5199182178037844,0.5059906817622173,0.04995719446314863,0.05148033102339748,0.0498615820360127,0.05245628561131926,0.14350322084984307,0.14223842916249066,0.14463987080255733,0.1454156256082133,0.12238250193270833,0.12418801186443346,0.49445274472236633,0.4944397211074829,0.49254998564720154,0.4918987452983856,0.5054629743099213,0.5112056136131287,0.35689808428287506,0.3586018532514572,0.43243899941444397,0.43294161558151245,0.7628060281276703,0.7527432441711426,-179.343017578125,-179.1824188232422,3.2036945819854736,3.486802577972412,0.02572736330330372,-0.014541676267981531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.5,12,0.5,0.0,0.039313150522601606,0.04219277260195753,0.5098043769295268,0.5080031854395901,0.05227962100181091,0.05396339380606793,0.05258014685021984,0.05482400590325509,0.13759875386824813,0.1381525973454928,0.1332922451353532,0.1370633927124501,0.12385300007488592,0.12440439799873143,0.49259111285209656,0.4920342415571213,0.48588839173316956,0.48712989687919617,0.5037646740674973,0.5136450827121735,0.35190024971961975,0.35415346920490265,0.4249563217163086,0.42576533555984497,0.7613183259963989,0.7458372116088867,-180.60064697265625,-180.9588012695313,9.736621856689453,6.578113555908203,1.1059951782226562,0.7324396371841431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.5416666666666666,13,0.5416666666666666,0.0,0.03803523506269459,0.04207327950725314,0.5126142948067374,0.5019287233880466,0.0583715809371154,0.06026657969606197,0.058678813148266194,0.06097451744458478,0.13234141829888252,0.1281977278335668,0.12515298747038353,0.12376081553121794,0.12279894898728734,0.12337150955874489,0.49063482880592346,0.49062909185886383,0.4839012920856476,0.4844166934490204,0.5043015629053116,0.5124849379062653,0.34536486864089966,0.3468676209449768,0.42175522446632385,0.4219319522380829,0.7626785039901733,0.747315526008606,-179.02668762207034,-179.11584472656256,10.662926673889162,9.655344009399414,1.3399447202682495,1.1057883501052856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
