source_frame,source_time_s,candidate_frame,candidate_time_s,candidate_minus_source_sampling_ms,source_mouth_aperture,candidate_mouth_aperture,source_mouth_width,candidate_mouth_width,source_left_eye_aperture,candidate_left_eye_aperture,source_right_eye_aperture,candidate_right_eye_aperture,source_left_brow_height,candidate_left_brow_height,source_right_brow_height,candidate_right_brow_height,source_interocular_width_fraction,candidate_interocular_width_fraction,source_face_center_x,candidate_face_center_x,source_nose_x,candidate_nose_x,source_shoulder_center_x,candidate_shoulder_center_x,source_face_center_y,candidate_face_center_y,source_nose_y,candidate_nose_y,source_shoulder_center_y,candidate_shoulder_center_y,source_head_pitch_deg,candidate_head_pitch_deg,source_head_yaw_deg,candidate_head_yaw_deg,source_head_roll_deg,candidate_head_roll_deg,source_left_wrist_x,candidate_left_wrist_x,source_left_wrist_body_relative_x,candidate_left_wrist_body_relative_x,source_left_wrist_y,candidate_left_wrist_y,source_left_wrist_body_relative_y,candidate_left_wrist_body_relative_y,source_right_wrist_x,candidate_right_wrist_x,source_right_wrist_body_relative_x,candidate_right_wrist_body_relative_x,source_right_wrist_y,candidate_right_wrist_y,source_right_wrist_body_relative_y,candidate_right_wrist_body_relative_y,source_left_elbow_x,candidate_left_elbow_x,source_left_elbow_body_relative_x,candidate_left_elbow_body_relative_x,source_left_elbow_y,candidate_left_elbow_y,source_left_elbow_body_relative_y,candidate_left_elbow_body_relative_y,source_right_elbow_x,candidate_right_elbow_x,source_right_elbow_body_relative_x,candidate_right_elbow_body_relative_x,source_right_elbow_y,candidate_right_elbow_y,source_right_elbow_body_relative_y,candidate_right_elbow_body_relative_y
0,0.0,0,0.0,0.0,0.03518252846173088,0.03296411418413613,0.5579378772058885,0.5547098325546974,0.04916979125488905,0.04789097764376299,0.048581557829635635,0.04633473247778736,0.1932121912194958,0.1917110178417793,0.1235712857836698,0.12187978329509168,0.08225941447258503,0.08258651337322158,0.49394117295742035,0.49408870935440063,0.48731645941734314,0.4867683947086334,0.49505001306533813,0.4970867335796356,0.22962702065706253,0.22959186881780624,0.26915693283081055,0.2692541480064392,0.4889957159757614,0.49059176445007324,178.26388549804688,178.4492950439453,6.857844829559327,8.474672317504883,7.844061851501465,8.030464172363281,0.6347664594650269,0.6319963335990906,0.5355526053720185,0.5217001482376772,0.8463151454925537,0.8466026782989502,0.7704310262099225,0.774397503273329,0.3292912542819977,0.3277880847454071,-0.6353764171448876,-0.6546838044180593,0.8525317907333374,0.8494327068328857,0.7838349890980222,0.7805534017180668,0.7165554761886597,0.7227541208267212,0.8490613019205355,0.8726636900727317,0.7907013893127441,0.7936030626296997,0.6505199334855749,0.659112357643957,0.2653352618217468,0.2670437693595886,-0.880528647063876,-0.8895841994737688,0.7625336647033691,0.7653710842132568,0.5897863511943846,0.5977019549071455
1,0.041666666666666664,1,0.041666666666666664,0.0,0.03725712997054373,0.040729621645167455,0.5402678223093087,0.5352029213298221,0.0570448223417056,0.05274257660160787,0.053986195619403696,0.0507689503158229,0.19856475909599397,0.19848035385192342,0.11799204959359351,0.11692182152086057,0.08209369988231323,0.08307575407217992,0.5007217675447464,0.5008063167333603,0.4953173100948334,0.494726300239563,0.4957094192504883,0.49681250751018524,0.227500319480896,0.22815025597810745,0.27306145429611206,0.27285516262054443,0.48519016802310944,0.4888801574707031,182.30657958984375,181.7481689453125,3.1281955242156982,4.457208633422852,8.958165168762207,9.441023826599121,0.6304510235786438,0.6244180798530579,0.5207274653645474,0.4942433668156619,0.8447009325027466,0.8448083400726318,0.781525577618448,0.7754541302327008,0.33732959628105164,0.3433573544025421,-0.6120806130443781,-0.5943642596057106,0.8512879014015198,0.8466322422027588,0.7958447167986603,0.7794278319767097,0.7131451964378357,0.7153684496879578,0.8403104720245528,0.8465133827327317,0.7973309755325317,0.8026689887046814,0.678549987898644,0.6836459069424693,0.2687010169029236,0.2678178548812866,-0.8773051987937607,-0.8869447158152369,0.7741934657096863,0.7810484170913696,0.6282523125143621,0.6365415685532685
2,0.08333333333333333,2,0.08333333333333333,0.0,0.03485858752152326,0.04112643944151587,0.543509190722182,0.5335591789379093,0.0618156409595444,0.06161418998238333,0.06038349613880013,0.05905118336984087,0.19866423040043169,0.20243485799065628,0.11488264140026695,0.11255975618879649,0.08186767102485983,0.08229354870109538,0.5045516788959503,0.5047973394393921,0.5008126497268677,0.5008366107940674,0.4954724907875061,0.4972764402627945,0.22809085994958878,0.22839315235614777,0.27238351106643677,0.2720049321651459,0.48455704748630524,0.4882841855287552,181.55233764648438,180.97061157226562,-1.256320595741272,-1.1525461673736572,8.889341354370117,9.479498863220215,0.6256438493728638,0.6256065964698792,0.5051954545101319,0.4934719689860527,0.8439134359359741,0.8517259955406189,0.7844980952905546,0.7861242234935876,0.339282751083374,0.33666151762008667,-0.606172873949892,-0.6176175925254891,0.8500896692276001,0.846441388130188,0.7979812095723238,0.7746936236491232,0.7138068675994873,0.7139211893081665,0.8473564071806694,0.8330708388556218,0.797390341758728,0.7937121391296387,0.6829351902131501,0.660640317771619,0.26793450117111206,0.26436007022857666,-0.8830756575932838,-0.8956406126740476,0.7777392864227295,0.781459629535675,0.6400356732515938,0.6341381533946366
3,0.125,3,0.125,0.0,0.04072758050350139,0.044151587474376065,0.5367214080788267,0.5395257887406211,0.0661563712318581,0.06591092423867569,0.06413409229945878,0.06316255718623104,0.2005496514770756,0.19930703875380737,0.10858179171234397,0.10282941058207117,0.08215549940638592,0.08190714264830071,0.5074455440044403,0.5076537877321243,0.5050450563430786,0.5052247643470764,0.49590104818344116,0.49705126881599426,0.2266877219080925,0.22710442543029785,0.2704681158065796,0.2702360451221466,0.48652076721191406,0.48766714334487915,180.87869262695312,180.5830078125,-5.695788383483887,-5.897512435913086,9.301347732543945,9.604122161865234,0.6300291419029236,0.6311819553375244,0.5146921045981732,0.5158513122779957,0.8438483476638794,0.8505414724349976,0.7712884349129697,0.7850099562264373,0.34635668992996216,0.3343992531299591,-0.573849208960213,-0.625541089158851,0.8513973951339722,0.8486632704734802,0.7875829873819592,0.7809468216330036,0.717343270778656,0.7164080142974854,0.8497441545154323,0.8436210083476625,0.794089674949646,0.7927614450454712,0.6638847781547508,0.6600137987811141,0.26546162366867065,0.2655346989631653,-0.884269276457117,-0.8903863051018676,0.7771851420402527,0.7827836275100708,0.6273964927721074,0.6384286783171234
4,0.16666666666666666,4,0.16666666666666666,0.0,0.042345178144278704,0.04292004347236367,0.5409395636164056,0.5360048597425141,0.06742081750421723,0.06560457111135376,0.06568939679815282,0.06354715557690692,0.19948799938920622,0.19731926171592692,0.10284817484216356,0.09866003755505567,0.08185935537435296,0.0824387814121511,0.5093197673559189,0.5095741301774979,0.5076985359191895,0.5080053806304932,0.49785469472408295,0.4974267929792404,0.22584637254476547,0.22579863667488098,0.26930850744247437,0.26909908652305603,0.48518870770931244,0.4876643121242523,180.6722412109375,180.5246124267578,-8.161480903625488,-8.162270545959473,9.454612731933594,9.64326000213623,0.6240352392196655,0.6291360259056091,0.4867185152874849,0.5050349878442462,0.8478524684906006,0.8540003299713135,0.7868866150855043,0.7901460853799692,0.3454219400882721,0.34275907278060913,-0.5879816441917534,-0.5930685985703175,0.8509254455566406,0.8545533418655396,0.79355418097773,0.7913388705883669,0.7143265604972839,0.7179780602455139,0.8350008753871929,0.8456970260021579,0.7987950444221497,0.7953671813011169,0.6804446858260832,0.6636808986709763,0.26851600408554077,0.270633339881897,-0.8846323135772713,-0.8696324948775885,0.7773335576057434,0.786389172077179,0.633878807064768,0.6443163303588278
5,0.20833333333333334,5,0.20833333333333334,0.0,0.04290323998799691,0.043586000722784964,0.5374513446624987,0.5353019072030684,0.0691139138987261,0.06816548061493784,0.06757378895518093,0.06582308933219146,0.1966351731988472,0.19531538034012552,0.09783983189028207,0.09388542688485851,0.08202868025927214,0.08227556964358403,0.5108421146869659,0.5108737647533417,0.5095457434654236,0.5093986988067627,0.49754828214645386,0.4971532076597214,0.22496584057807922,0.22519966959953308,0.26857492327690125,0.2685185372829437,0.4871010035276413,0.4883008897304535,180.79090881347656,180.60357666015625,-9.395624160766602,-8.920977592468262,9.615253448486328,9.852795600891113,0.6274893283843994,0.6253824234008789,0.5006159970723137,0.48945908496307367,0.8487561345100403,0.8495146036148071,0.7837463330071546,0.7755613627462611,0.3397251069545746,0.3343130648136139,-0.6080357862066286,-0.6215711985137693,0.8493843674659729,0.8480654358863831,0.7851077827234878,0.7724498571330929,0.7132188677787781,0.718165934085846,0.8309010000411003,0.8436196557584011,0.8033559918403625,0.7978622317314148,0.6853592446262814,0.6646586412073278,0.27111542224884033,0.2665044665336609,-0.8723641621293717,-0.8804009377030861,0.7831694483757019,0.7857201099395752,0.6416127909992007,0.6385883117554256
6,0.25,6,0.25,0.0,0.0441138199451465,0.047155963114905754,0.5425321433509552,0.5348999372535322,0.07032903245935651,0.0683851212402956,0.06922489839220201,0.06674956079642974,0.19820736036003003,0.1987309410283011,0.0990618526092002,0.09683630098789048,0.08165966791433656,0.08205031595008647,0.5115734338760376,0.5117422789335251,0.5105467438697815,0.5105823874473572,0.498799204826355,0.49818255007267,0.2253885641694069,0.22578397393226624,0.2684186100959778,0.2683221399784088,0.4879852384328842,0.4896415024995804,180.48863220214844,180.22633361816403,-10.02315616607666,-9.742838859558105,9.632034301757812,9.877504348754883,0.628330647945404,0.6296935677528381,0.49989257271290855,0.5014836628944705,0.8513910174369812,0.8518139123916626,0.7888888833072787,0.7768417188737612,0.3400035500526428,0.3344716429710388,-0.6128301089605322,-0.6242697136506367,0.8463453650474548,0.8482584357261658,0.7779356753257257,0.76921539911886,0.7129236459732056,0.7163168787956238,0.8263570233463382,0.8317995260066299,0.8006266355514526,0.8009765148162842,0.6786884989127108,0.6677980417828047,0.26840847730636597,0.26710960268974304,-0.8891324819358001,-0.8811376422561594,0.7818418145179749,0.7812264561653137,0.6379100156182547,0.6254351530281113
7,0.2916666666666667,7,0.2916666666666667,0.0,0.042110827118748716,0.04659832316444966,0.5524795775880484,0.540958205813987,0.053317100227351186,0.05090399636165169,0.05255420724505227,0.049685471877816856,0.21613155645904975,0.21691999106546866,0.11983028416598224,0.11749186227716121,0.08039662114498185,0.08112432196724162,0.5121205449104309,0.5122999846935272,0.5113058686256409,0.511472225189209,0.49982166290283203,0.49811819195747375,0.22789418697357178,0.22849566489458084,0.26846349239349365,0.2686690092086792,0.4865042269229889,0.4910453259944916,179.52673339843756,179.204833984375,-9.602587699890137,-9.422160148620605,9.354524612426758,9.745650291442871,0.6278796195983887,0.6307908892631531,0.49533233107049796,0.5050114530001878,0.8542249798774719,0.8520240783691406,0.8000751388259721,0.7729009394308967,0.3391193151473999,0.3347533345222473,-0.6216018947689644,-0.6218395020073253,0.8492920994758606,0.8516892790794373,0.7893423342713715,0.7721840920158334,0.7142268419265747,0.7128832936286926,0.8293261883906264,0.8174917541536446,0.7975473999977112,0.801344633102417,0.6767578600858388,0.6643898689071839,0.2679212689399719,0.2646453380584717,-0.8969982473707236,-0.8887018020895274,0.7800416946411133,0.7836154103279114,0.63866950219226,0.6264293716545002
8,0.3333333333333333,8,0.3333333333333333,0.0,0.05064071719565112,0.049095942573141406,0.5407427946575085,0.5265664279922083,0.053027487311363496,0.04870219702490305,0.05186278469851572,0.04678181726580703,0.2170132906274243,0.21901315336306376,0.12037321132131135,0.12068475803269488,0.08105781155970275,0.08170123440679153,0.5129211097955704,0.5131575763225555,0.5124232172966003,0.512776255607605,0.5000977516174316,0.4981280565261841,0.22871091216802597,0.22932617366313934,0.2695750594139099,0.26962658762931824,0.48657985031604767,0.49058854579925537,179.73083496093756,179.2946014404297,-9.9431791305542,-10.0358247756958,9.336977005004883,9.446696281433105,0.6295072436332703,0.6310803294181824,0.4998106814419578,0.5067977510913897,0.8558175563812256,0.8505875468254089,0.8021728736188996,0.7719030113773813,0.3387910723686218,0.33413437008857727,-0.6230053145299372,-0.6251238107623787,0.8510183691978455,0.8515118360519409,0.791746588029184,0.7738848547583629,0.7133551836013794,0.7106037735939026,0.8236516560115497,0.809931362805088,0.8012759685516357,0.7983095645904541,0.6836806895263123,0.6598095561153672,0.2672811448574066,0.26439955830574036,-0.8991939081368964,-0.8909443568543749,0.7818425297737122,0.784480094909668,0.6414613355093308,0.6301566702408993
9,0.375,9,0.375,0.0,0.053358702214754285,0.05489656799369823,0.5314806026768768,0.5141305047916046,0.05443411988292753,0.05048943913599876,0.05322063523590383,0.04783878549744639,0.2101174554775919,0.21108785895403753,0.11339416547564474,0.1110093307438237,0.08108097581825066,0.08163128913751769,0.5140283703804016,0.5140795111656189,0.5136003494262695,0.5139375925064087,0.4999542236328125,0.4980121850967407,0.22792622447013855,0.22880565375089645,0.27080467343330383,0.2694651782512665,0.48677708208560944,0.48915815353393555,180.97171020507818,179.67077636718753,-11.644721031188967,-11.463109970092773,9.164896011352539,9.396897315979004,0.6244961023330688,0.6299963593482971,0.4811980150645166,0.5042503247423014,0.855186402797699,0.8517823815345764,0.8006847382243416,0.7792981961146656,0.33781546354293823,0.33231180906295776,-0.6264627636463361,-0.6330642965247116,0.8526006937026978,0.8490519523620605,0.7950650709318485,0.773430362791745,0.7144531607627869,0.7086973786354065,0.828769116521925,0.8049304233838023,0.8007040023803711,0.7969666719436646,0.6822750670692698,0.6614964048817105,0.2663534879684448,0.26666051149368286,-0.9025735880365612,-0.8838874600349379,0.7834463119506836,0.7845279574394226,0.6447679559100227,0.6347649649319123
