source_frame,source_time_s,candidate_frame,candidate_time_s,candidate_minus_source_sampling_ms,source_mouth_aperture,candidate_mouth_aperture,source_mouth_width,candidate_mouth_width,source_left_eye_aperture,candidate_left_eye_aperture,source_right_eye_aperture,candidate_right_eye_aperture,source_left_brow_height,candidate_left_brow_height,source_right_brow_height,candidate_right_brow_height,source_interocular_width_fraction,candidate_interocular_width_fraction,source_face_center_x,candidate_face_center_x,source_nose_x,candidate_nose_x,source_shoulder_center_x,candidate_shoulder_center_x,source_face_center_y,candidate_face_center_y,source_nose_y,candidate_nose_y,source_shoulder_center_y,candidate_shoulder_center_y,source_head_pitch_deg,candidate_head_pitch_deg,source_head_yaw_deg,candidate_head_yaw_deg,source_head_roll_deg,candidate_head_roll_deg,source_left_wrist_x,candidate_left_wrist_x,source_left_wrist_body_relative_x,candidate_left_wrist_body_relative_x,source_left_wrist_y,candidate_left_wrist_y,source_left_wrist_body_relative_y,candidate_left_wrist_body_relative_y,source_right_wrist_x,candidate_right_wrist_x,source_right_wrist_body_relative_x,candidate_right_wrist_body_relative_x,source_right_wrist_y,candidate_right_wrist_y,source_right_wrist_body_relative_y,candidate_right_wrist_body_relative_y,source_left_elbow_x,candidate_left_elbow_x,source_left_elbow_body_relative_x,candidate_left_elbow_body_relative_x,source_left_elbow_y,candidate_left_elbow_y,source_left_elbow_body_relative_y,candidate_left_elbow_body_relative_y,source_right_elbow_x,candidate_right_elbow_x,source_right_elbow_body_relative_x,candidate_right_elbow_body_relative_x,source_right_elbow_y,candidate_right_elbow_y,source_right_elbow_body_relative_y,candidate_right_elbow_body_relative_y
0,0.0,0,0.0,0.0,0.04192888075695522,0.03816355291311003,0.5524707648228643,0.5563707324052576,0.060537525600654195,0.061899688125804514,0.0578520336485658,0.05755879622544803,0.10041196623196115,0.1075188223405495,0.15985930385912006,0.15592963586454342,0.10538970447915401,0.10615525348624992,0.49052660167217255,0.4917260557413101,0.48345041275024414,0.48561832308769226,0.520728349685669,0.5222612172365189,0.2714891731739044,0.27164387702941895,0.3242698013782501,0.32330450415611267,0.6185745894908905,0.623605877161026,176.54127502441406,175.73431396484375,15.262287139892578,12.9352388381958,-5.539106845855713,-4.66278600692749,,,,,,,,,,,,,,,,,0.7791964411735535,0.7827059030532837,0.7883580211074966,0.7917705647987047,1.0076749324798584,0.978304922580719,0.6675759693892154,0.6065497083869915,,,,,,,,
1,0.041666666666666664,1,0.041666666666666664,0.0,0.05617619362851468,0.053166724044841525,0.5661959030343278,0.5778928326645371,0.039664085518842464,0.03263848210829839,0.034311214720305315,0.02886579439360771,0.13488792338468059,0.14206274088679333,0.1876058889409239,0.1972723953796567,0.10311633319958477,0.10329283864554294,0.48982007801532745,0.49032288789749146,0.48416727781295776,0.4849981963634491,0.521259605884552,0.518963560461998,0.2740137130022049,0.2747296392917633,0.31764668226242065,0.32131558656692505,0.6337681412696838,0.6249897480010986,172.84671020507812,173.96791076660156,13.435995101928711,12.688182830810549,-5.848755836486816,-5.608792304992676,,,,,,,,,,,,,,,,,,0.789326548576355,,0.8175993746671578,,0.978876531124115,,0.6019773942203092,,0.24882671236991882,,-0.8169155090903971,,0.9875981211662292,,0.6168132126158911
2,0.08333333333333333,2,0.08333333333333333,0.0,0.04997176104763565,0.05242070951768311,0.5547459508078825,0.5741276728867233,0.037676528185520856,0.03553669447354218,0.03268421077041225,0.031241150530103616,0.14136116008270946,0.13824052301906395,0.19877768966657428,0.19582313756748498,0.10223999828504465,0.10276972336291029,0.4889541417360306,0.4891816973686218,0.48315638303756714,0.48335859179496765,0.5208110213279724,0.520014226436615,0.2735043913125992,0.2742525041103363,0.3171413242816925,0.3189716041088104,0.6348807215690613,0.6243069171905518,173.43081665039062,173.38275146484375,14.476721763610842,13.494404792785645,-6.217609882354736,-6.087011814117432,,,,,,,,,,,,,,,,,,0.7907328009605408,,0.8242853376444331,,0.9845367670059204,,0.616966728077657,,0.24514096975326538,,-0.8369355357056796,,0.9873549938201904,,0.6217935134689067
3,0.125,3,0.125,0.0,0.05386108946716973,0.04845384538589215,0.5288651324424755,0.5371680483264278,0.045843998533256956,0.04170226829494298,0.041779637420878646,0.03771561327513712,0.12833562864643933,0.13429801876588685,0.1874932977892599,0.19287660253667252,0.1033052177737805,0.10291331455972755,0.48846833407878876,0.4886726588010788,0.4820442795753479,0.4828759431838989,0.5207121074199677,0.5203107744455338,0.2704136371612549,0.2717002332210541,0.31649574637413025,0.3190173804759979,0.6314748227596283,0.6235923171043396,174.5054931640625,175.1754913330078,15.90217113494873,14.954914093017578,-6.08569860458374,-5.8895134925842285,,,,,,,,,,,,,,,,,,0.790436327457428,,0.8268906105282434,,0.9865684509277344,,0.6250042762570327,,0.2457752525806427,,-0.8403901176892876,,0.9865567684173584,,0.6249841602817329
4,0.16666666666666666,4,0.16666666666666666,0.0,0.04717439608243706,0.048770833604420465,0.5252473477238839,0.5211699308990666,0.0532288166506303,0.05038668541158384,0.04891614646185088,0.04676140886205783,0.11519876889430514,0.121127232205671,0.1745400232433302,0.1823214189234235,0.10470462283863151,0.1046391002140865,0.4871836453676224,0.48736584186553955,0.4812341034412384,0.4818289279937744,0.5199660360813141,0.5201563984155655,0.2700819969177246,0.27127765119075775,0.31755295395851135,0.32074570655822754,0.6311661005020142,0.624900609254837,174.9035186767578,166.98855590820312,14.38750457763672,19.627887725830078,-6.217644691467286,170.5176239013672,,,,,,,,,,,,,,,,,,0.7885780334472656,,0.8210528992354303,,0.98649662733078,,0.6221567075395211,,0.24549075961112976,,-0.8401521696792457,,0.9880296587944031,,0.6247944185769305
5,0.20833333333333334,5,0.20833333333333334,0.0,0.050017313303492905,0.05267287399516619,0.5191579059103354,0.5108946446075493,0.05687223753357232,0.057584793019076555,0.051947922775735164,0.0537046795519038,0.1121749925671457,0.11475665894681294,0.1753925538041754,0.17876290586036,0.10495152208714642,0.10517724900263593,0.4855107069015503,0.4863923639059067,0.47979554533958435,0.48021993041038513,0.5211078375577927,0.5198762863874435,0.27076955139636993,0.27143967151641846,0.3208123743534088,0.3227796256542206,0.6311919987201691,0.6271643042564392,175.94895935058594,166.98597717285156,14.735405921936035,21.050798416137695,-6.50185489654541,170.1033477783203,,,,,,,,,,,,,,,,,,0.7901275157928467,,0.8203187774332746,,0.9922316074371338,,0.6233191057919577,,0.24629679322242737,,-0.8304213670284014,,0.9901666641235352,,0.6197934035213649
6,0.25,6,0.25,0.0,0.06034210719547934,0.04947469331546102,0.5019280826989923,0.5106329533337458,0.06414547315174109,0.06414839629285209,0.05952540235974304,0.05935810273332812,0.10871757889984913,0.10885361132536792,0.17465242278940685,0.1733992518415181,0.1033562869503015,0.10477839883986165,0.48448745906352997,0.48505811393260956,0.4788966178894043,0.4799770712852478,0.5211802572011948,0.5190725177526474,0.27351804077625275,0.27377502620220184,0.3263353407382965,0.3267548084259033,0.6307315230369568,0.6275429725646973,177.9949493408203,177.5467071533203,17.08537483215332,14.932632446289062,-6.488780975341797,-6.252743244171143,,,,,,,,,,,,,,,,,,0.7895619869232178,,0.8174457998192364,,0.9914724826812744,,0.6186548254276092,,0.2471829056739807,,-0.8216771695020548,,0.9890764951705933,,0.6145818135010074
7,0.2916666666666667,7,0.2916666666666667,0.0,0.07108730238051657,0.07791563053774518,0.502797966263751,0.4924467738634377,0.0644140131578059,0.06529252205129976,0.05925402442804472,0.061783200256483144,0.10805530326191197,0.10110820329139263,0.17352124222885404,0.1688977730681408,0.10352247746226505,0.10538637820400347,0.48333410918712616,0.4840615689754486,0.4773372709751129,0.4774678349494934,0.5209113657474518,0.5196642875671387,0.27729134261608124,0.27735692262649536,0.3308437466621399,0.33091750741004944,0.6318821012973785,0.6287709474563599,178.11929321289062,259.51905059814453,18.232501983642578,0.020364539697766307,-6.510207653045654,-7.702511310577393,,,,,,,,,,,,,,,,,,0.7881985902786255,,0.8113227719245907,,0.9900376200675964,,0.6139659992704207,,0.24811452627182007,,-0.8204333778775543,,0.9845534563064575,,0.6046457648313208
8,0.3333333333333333,8,0.3333333333333333,0.0,0.06973737023776644,0.06759332687784263,0.4900422423293933,0.4890963451193174,0.06995960039107033,0.06833941989932697,0.06608957359089322,0.06434960998881252,0.10181597587152691,0.1006926824803928,0.1691306288761486,0.16727552515161756,0.1041932652950104,0.10519645048140419,0.48287203907966614,0.482875719666481,0.4768049418926239,0.4769498109817505,0.520156741142273,0.5193086862564087,0.2798895537853241,0.28091537952423096,0.3369738757610321,0.3375588059425354,0.6314409375190735,0.6275759041309357,179.5647430419922,179.15071105957034,19.745746612548828,18.650287628173828,-6.580690383911133,-6.445767402648926,,,,,,,,,,,,,,,,,,0.7874664068222046,,0.8095219697099804,,0.9920033812522888,,0.6188308778364039,,0.24767643213272095,,-0.8200109880521462,,0.9854763746261597,,0.6077474291568563
9,0.375,9,0.375,0.0,0.055644550297454645,0.06749394254393012,0.4883692461381476,0.4834614745139418,0.06921552864678104,0.06937072717985648,0.06666737973049208,0.0672128519993958,0.10124359853379582,0.09617511125999414,0.16954019820514882,0.16129319430253192,0.10479986984246663,0.10545367596314505,0.48181577026844025,0.48223353922367096,0.4749051034450531,0.4757307171821594,0.5195982307195663,0.5189085006713867,0.28249263763427734,0.2832491248846054,0.342771977186203,0.3423203229904175,0.632061779499054,0.6272358000278473,180.61602783203125,180.12196350097656,20.005332946777344,19.107316970825195,-6.194894313812256,-5.899223804473877,,,,,,,,,,,,,,,,,,0.7869986295700073,,0.8086243143326919,,0.992022693157196,,0.6189103205969702,,0.247361421585083,,-0.8190513076229021,,0.983588457107544,,0.6046004979695718
