source_frame,source_time_s,candidate_frame,candidate_time_s,candidate_minus_source_sampling_ms,source_mouth_aperture,candidate_mouth_aperture,source_mouth_width,candidate_mouth_width,source_left_eye_aperture,candidate_left_eye_aperture,source_right_eye_aperture,candidate_right_eye_aperture,source_left_brow_height,candidate_left_brow_height,source_right_brow_height,candidate_right_brow_height,source_interocular_width_fraction,candidate_interocular_width_fraction,source_face_center_x,candidate_face_center_x,source_nose_x,candidate_nose_x,source_shoulder_center_x,candidate_shoulder_center_x,source_face_center_y,candidate_face_center_y,source_nose_y,candidate_nose_y,source_shoulder_center_y,candidate_shoulder_center_y,source_head_pitch_deg,candidate_head_pitch_deg,source_head_yaw_deg,candidate_head_yaw_deg,source_head_roll_deg,candidate_head_roll_deg,source_left_wrist_x,candidate_left_wrist_x,source_left_wrist_body_relative_x,candidate_left_wrist_body_relative_x,source_left_wrist_y,candidate_left_wrist_y,source_left_wrist_body_relative_y,candidate_left_wrist_body_relative_y,source_right_wrist_x,candidate_right_wrist_x,source_right_wrist_body_relative_x,candidate_right_wrist_body_relative_x,source_right_wrist_y,candidate_right_wrist_y,source_right_wrist_body_relative_y,candidate_right_wrist_body_relative_y,source_left_elbow_x,candidate_left_elbow_x,source_left_elbow_body_relative_x,candidate_left_elbow_body_relative_x,source_left_elbow_y,candidate_left_elbow_y,source_left_elbow_body_relative_y,candidate_left_elbow_body_relative_y,source_right_elbow_x,candidate_right_elbow_x,source_right_elbow_body_relative_x,candidate_right_elbow_body_relative_x,source_right_elbow_y,candidate_right_elbow_y,source_right_elbow_body_relative_y,candidate_right_elbow_body_relative_y
0,0.0,0,0.0,0.0,0.06534886632694259,0.0574705953468218,0.5624587676762588,0.5564926517819162,0.08100058582007258,0.08201708693007898,0.08081666362451254,0.08127451479149747,0.12560931886919072,0.12611143249391601,0.07637139127033128,0.0749538949421303,0.08231566015149215,0.08181285286280947,0.5064789205789566,0.5064025521278381,0.5070460438728333,0.5071788430213928,0.49952924251556396,0.5002723038196564,0.23508433252573013,0.23520777374505997,0.28670090436935425,0.2869623303413391,0.48826833069324493,0.48515085875988007,-174.44992065429688,-174.34445190429688,-11.647150993347168,-11.680643081665039,4.372751712799072,4.188421249389648,0.6287354230880737,0.6323781609535217,0.4917391622645503,0.5033557608400022,0.8548457026481628,0.8480842113494873,0.7847651138492829,0.7778616804517093,0.3267607092857361,0.3286304175853729,-0.6575308814150208,-0.6539977417498091,0.8389294743537903,0.8511934280395508,0.75069181400845,0.7845255500083772,0.7187749147415161,0.7160507440567017,0.834415836090864,0.8221688524251196,0.7909654974937439,0.7961610555648804,0.6480110196088771,0.6665766940353719,0.27356237173080444,0.27856770157814026,-0.8599957002589473,-0.8447489851258131,0.771905243396759,0.7885524034500122,0.6072070212697321,0.6502693503376539
1,0.041666666666666664,1,0.041666666666666664,0.0,0.0681699219157521,0.07845907715139441,0.5906893181969515,0.5859678321124309,0.07879659733133272,0.08095102634943149,0.0780902373735633,0.07990803652242819,0.1272496586615808,0.1273769199316118,0.08016866251545923,0.07876341628766868,0.08299404032931436,0.08390351085831498,0.5057839602231979,0.5057167261838913,0.5056416392326355,0.506310760974884,0.4989188015460968,0.501105472445488,0.23937778174877167,0.23877839744091034,0.2936922609806061,0.29330798983573914,0.48616836965084076,0.4876685291528702,-173.56253051757812,-173.603759765625,-8.623428344726562,-9.769489288330078,4.363129615783691,4.162942886352539,0.6275386810302734,0.6261928081512451,0.49279140091469986,0.4852450592881951,0.8515728712081909,0.8455324769020081,0.7875015960335241,0.7808871118256473,0.3293224275112152,0.32606279850006104,-0.6497878483938757,-0.6790343100472929,0.8491690158843994,0.8614497780799866,0.7823209266765474,0.8156199074120967,0.7160893678665161,0.7172031998634338,0.8320625710712487,0.8382971302516852,0.8026783466339111,0.7923943400382996,0.6821265500900837,0.6649355428445071,0.2711576223373413,0.27668002247810364,-0.8726392142987097,-0.8706024487672503,0.7801362872123718,0.7945400476455688,0.6335450255147533,0.6696176445951909
2,0.08333333333333333,2,0.08333333333333333,0.0,0.08150032436687275,0.08953178592512391,0.5967142651395635,0.5907576888873048,0.08367415812892841,0.0844335628571477,0.08426269932570918,0.08454716301250424,0.12594382431023213,0.12403034210521272,0.08042167363460381,0.07635375418661336,0.08249082304640366,0.08366188102338373,0.5056431293487549,0.505502313375473,0.5057438611984253,0.5059956312179565,0.5001659393310547,0.5009215474128723,0.2413020208477974,0.2416028082370758,0.29853835701942444,0.29821354150772095,0.48733487725257874,0.4886193722486496,-170.9687957763672,-171.09071350097656,-10.39447021484375,-10.053070068359375,3.871816396713257,3.8879323005676274,0.626275897026062,0.6261866092681885,0.4824056652708875,0.48871197144457157,0.8512150049209595,0.8420766592025757,0.782967768999097,0.7756798088450528,0.3360043168067932,0.32738542556762695,-0.6279638671934935,-0.6770377866558808,0.8516355156898499,0.8595045804977417,0.7838725899923947,0.8139262594283823,0.7151464819908142,0.7197515368461609,0.8223603718343289,0.8537483154773101,0.8029932379722595,0.7904855012893677,0.67920807888646,0.6624604157662264,0.2729824185371399,0.27616485953330994,-0.8690401574174013,-0.8768708720699968,0.7825070023536682,0.7920911312103271,0.6351274573360128,0.6659840514532962
3,0.125,3,0.125,0.0,0.05936436970297467,0.0714696735964865,0.5872115518279339,0.5775855558940861,0.08207257936435439,0.08403761142609993,0.083340558264415,0.08403224955099307,0.12772124493036266,0.12695779915464855,0.08370552339036058,0.08175593085364073,0.0827859092633076,0.08328782589337408,0.5055290311574936,0.5054696947336197,0.5053790807723999,0.5062969326972961,0.5004513412714005,0.5010901838541031,0.24297618865966797,0.243794284760952,0.300359308719635,0.3007102310657501,0.4893481433391571,0.4888435900211334,-170.11422729492188,-170.35179138183594,-8.628815650939941,-10.19383430480957,3.874138355255127,3.4066617488861084,0.6253786087036133,0.626649796962738,0.4780318574260757,0.4892339693257528,0.8536515831947327,0.8420990705490112,0.7841251765943947,0.774244395656512,0.3352062702178955,0.3274896442890167,-0.6323071805686707,-0.6764219715700822,0.8539994359016418,0.8589935898780823,0.7848738932832685,0.8112728003915141,0.7139267921447754,0.7202966213226318,0.8168598288699543,0.8541220608229991,0.7940234541893005,0.7919946908950806,0.6557818449889788,0.664428590146764,0.273696631193161,0.27868229150772095,-0.867672666398704,-0.8665962986669337,0.7766523361206055,0.7910155653953552,0.6183923242404029,0.6622826009899252
4,0.16666666666666666,4,0.16666666666666666,0.0,0.046774394735135644,0.04960239010715096,0.5850168537948867,0.5716946922306093,0.08298856147514769,0.08498068412716522,0.0840710202074471,0.08603415037570801,0.12915070838757767,0.12786089865084393,0.0841535568221778,0.084180427153819,0.08301329063806957,0.08337850394793539,0.505225270986557,0.5052361041307449,0.505399227142334,0.5065769553184509,0.4993631988763809,0.5013098120689392,0.24349697679281235,0.2443385198712349,0.3002597987651825,0.3007620573043823,0.4887472689151764,0.48785682022571564,-169.84423828125,-170.361083984375,-8.014222145080566,-9.80648136138916,3.8063430786132817,3.211879014968872,0.6238299608230591,0.6270013451576233,0.4781139080472727,0.48946594464945725,0.854475736618042,0.8420953750610352,0.7902404918110858,0.7759519185167194,0.3281781077384949,0.32799527049064636,-0.6575729266454786,-0.6749186976282022,0.847171425819397,0.8584979772567749,0.7744578479438552,0.8118814650573767,0.7148767709732056,0.7199324369430542,0.8278518263099275,0.8513567061852196,0.7947486042976379,0.7878693342208862,0.6611862819602727,0.6571709449351157,0.27259838581085205,0.2794305086135864,-0.8710711943226769,-0.8640388114870978,0.7799001336097717,0.7909219264984131,0.6291027450873515,0.6638575825183609
5,0.20833333333333334,5,0.20833333333333334,0.0,0.04249521940908731,0.048381419758183726,0.5943845597151827,0.5835094154566266,0.08250426169899495,0.08421985680844404,0.08402495289921634,0.08428424456546763,0.1243013599644853,0.12547144090531037,0.08345381565725199,0.08467491694269155,0.08296941410659545,0.0833466384317757,0.5048514902591705,0.50502809882164,0.5051584243774414,0.5061843395233154,0.5000942051410675,0.5016106218099594,0.2424587681889534,0.2434404045343399,0.2986455261707306,0.2994968593120575,0.48980629444122314,0.4868081212043762,-169.92665100097656,-169.97735595703125,-7.087495803833008,-7.991860389709473,3.4549481868743896,2.9007582664489746,0.6286675930023193,0.6267030835151672,0.49302325304164474,0.4882103422198696,0.854220986366272,0.8419634103775024,0.7860220331745736,0.7796804590297662,0.3349013030529022,0.3292449414730072,-0.6334432289735279,-0.6727080643961837,0.8515719771385193,0.8587924838066101,0.7803082689789066,0.8166257055071631,0.7150006294250488,0.7199429869651794,0.8240730540162403,0.8521066518084669,0.7946023941040039,0.7866430878639221,0.6574280764999835,0.6582345006956429,0.271350622177124,0.27914637327194214,-0.8771325642207181,-0.868232549187334,0.7783774733543396,0.7900684475898743,0.6224318332684661,0.6657542705678313
6,0.25,6,0.25,0.0,0.04117740132927702,0.04422133393095906,0.595288840488647,0.5892502997241973,0.08171849471865109,0.08403428072751684,0.08266978729480576,0.08486644521004827,0.12096133956052861,0.1222725596096546,0.08087168304465779,0.0831024606407422,0.08307208355377807,0.08283405044423388,0.5045490264892578,0.504859209060669,0.5045709609985352,0.5055482387542725,0.5001383125782013,0.5015719383955002,0.24195822328329086,0.24281208962202072,0.2978054881095886,0.29854893684387207,0.4890632629394531,0.4866112917661667,-169.81138610839844,-170.21568298339844,-6.007942199707031,-7.106016159057617,3.4580702781677246,3.0733375549316406,0.6278191804885864,0.6265319585800171,0.4887687134229193,0.4875537051003447,0.8547049760818481,0.8425338268280029,0.787328249369233,0.7811409170993305,0.33033910393714905,0.32929813861846924,-0.6499998167772997,-0.6721568166280869,0.8494189977645874,0.8600279688835144,0.7759460686575047,0.819535199065023,0.715821385383606,0.7196257710456848,0.8256455311393214,0.8507757430172108,0.7972389459609985,0.7853661775588989,0.6635879121292416,0.6556754419483333,0.27433329820632935,0.27919822931289673,-0.864392826938223,-0.8676305079019432,0.7844740748405457,0.789812445640564,0.6361015962318644,0.665433638142283
7,0.2916666666666667,7,0.2916666666666667,0.0,0.05475125421217475,0.054966074921871055,0.5840259338130226,0.5841284779516842,0.08096904165783231,0.08607557228083942,0.08106883698181382,0.08648578393589383,0.12096005407256179,0.11955348518255683,0.08047880316638958,0.08059249868895446,0.08312611550628064,0.08274166066379533,0.5044427961111069,0.5046494156122208,0.5046042799949646,0.5051243305206299,0.5001655220985413,0.5014414042234421,0.24193628132343292,0.2421751320362091,0.2982175350189209,0.298669695854187,0.48835015296936035,0.48642630875110626,-171.14466857910156,-171.31301879882812,-7.45227813720703,-8.198058128356934,3.4230949878692627,3.12748384475708,0.6255306601524353,0.6268045902252197,0.4802827846540629,0.4889412309241621,0.8553902506828308,0.8429429531097412,0.7909631948495089,0.7821480693785565,0.3305097222328186,0.32758936285972595,-0.6499634687690649,-0.6780573612882522,0.8515267968177795,0.8584868907928467,0.7826375382487956,0.8162493127335557,0.7148941159248352,0.7202146053314209,0.8226405569258676,0.8532587728062179,0.7987521886825562,0.7839990854263306,0.6689094390094759,0.6528333991105733,0.27434590458869934,0.2797018587589264,-0.8651310596452807,-0.8648281027449888,0.7862534523010254,0.7899495363235474,0.6419749418755009,0.6658878630601112
8,0.3333333333333333,8,0.3333333333333333,0.0,0.07044454815995724,0.09078361742559925,0.5878610701480154,0.5837436237184978,0.08338696498826906,0.08689293951187464,0.0831974499751176,0.08709791621343135,0.12426673383068146,0.12008392998644397,0.08479317924389976,0.0785133851262331,0.08277567835833943,0.08307814961978327,0.5043305307626724,0.5046106278896332,0.5042605400085449,0.5051899552345276,0.5007298588752747,0.5014090985059738,0.24182645231485367,0.24255945533514023,0.29872554540634155,0.3001271188259125,0.4881887584924698,0.48680537939071655,-171.9457550048828,-171.12559509277344,-8.458880424499512,-10.02526569366455,3.336965560913086,3.1488566398620605,0.625796914100647,0.6269339919090271,0.47902072221291214,0.4908891117556686,0.8543233275413513,0.8436249494552612,0.7888140527853976,0.7849187985328483,0.3325538635253906,0.32618194818496704,-0.6441327542749536,-0.6852592967385364,0.8541768193244934,0.8575665354728699,0.7884984099860677,0.8155869957525362,0.715723991394043,0.720852255821228,0.8234514232792624,0.8581744517356773,0.7978968024253845,0.7829452753067017,0.6672466299743044,0.6514378436641548,0.2756524085998535,0.2805239260196686,-0.8620716510074213,-0.8638137279562315,0.7860835790634155,0.7886714339256287,0.641795778335737,0.6640340405111037
9,0.375,9,0.375,0.0,0.038848193367592224,0.04061970263447595,0.5486246657478817,0.5351673425094685,0.08379553991102268,0.08476493068530369,0.08591862919873537,0.08632571458875606,0.12644148044799824,0.12275614852010852,0.09096022753104208,0.08399110754309712,0.08316004812627979,0.08287296639198348,0.5044455081224442,0.5043430626392365,0.5046219229698181,0.504902184009552,0.5007568001747131,0.5014271140098572,0.24160601198673248,0.24239663034677505,0.2993040978908539,0.2997559607028961,0.48917753994464874,0.4866504520177841,-171.32144165039062,-171.1801300048828,-9.52217960357666,-10.49163341522217,3.0336971282958984,2.899030923843384,0.6261304616928101,0.6272352933883667,0.47822541413058056,0.49123170477239375,0.855320155620575,0.844179093837738,0.7855957927239737,0.7852553018830084,0.33262473344802856,0.32589271664619446,-0.6413231157597895,-0.6853931253843122,0.8563308119773865,0.858052670955658,0.7877642575456257,0.8157264270283209,0.7149749994277954,0.7207801342010498,0.8171141036454873,0.8564876988745233,0.7963129878044128,0.7828242778778076,0.6589899817850907,0.6504991204387987,0.27569666504859924,0.2804979681968689,-0.8584695941853352,-0.8626418526024833,0.786201536655426,0.7885532975196838,0.6372948467724299,0.6630820089745951
