source_frame,source_time_s,candidate_frame,candidate_time_s,candidate_minus_source_sampling_ms,source_mouth_aperture,candidate_mouth_aperture,source_mouth_width,candidate_mouth_width,source_left_eye_aperture,candidate_left_eye_aperture,source_right_eye_aperture,candidate_right_eye_aperture,source_left_brow_height,candidate_left_brow_height,source_right_brow_height,candidate_right_brow_height,source_interocular_width_fraction,candidate_interocular_width_fraction,source_face_center_x,candidate_face_center_x,source_nose_x,candidate_nose_x,source_shoulder_center_x,candidate_shoulder_center_x,source_face_center_y,candidate_face_center_y,source_nose_y,candidate_nose_y,source_shoulder_center_y,candidate_shoulder_center_y,source_head_pitch_deg,candidate_head_pitch_deg,source_head_yaw_deg,candidate_head_yaw_deg,source_head_roll_deg,candidate_head_roll_deg,source_left_wrist_x,candidate_left_wrist_x,source_left_wrist_body_relative_x,candidate_left_wrist_body_relative_x,source_left_wrist_y,candidate_left_wrist_y,source_left_wrist_body_relative_y,candidate_left_wrist_body_relative_y,source_right_wrist_x,candidate_right_wrist_x,source_right_wrist_body_relative_x,candidate_right_wrist_body_relative_x,source_right_wrist_y,candidate_right_wrist_y,source_right_wrist_body_relative_y,candidate_right_wrist_body_relative_y,source_left_elbow_x,candidate_left_elbow_x,source_left_elbow_body_relative_x,candidate_left_elbow_body_relative_x,source_left_elbow_y,candidate_left_elbow_y,source_left_elbow_body_relative_y,candidate_left_elbow_body_relative_y,source_right_elbow_x,candidate_right_elbow_x,source_right_elbow_body_relative_x,candidate_right_elbow_body_relative_x,source_right_elbow_y,candidate_right_elbow_y,source_right_elbow_body_relative_y,candidate_right_elbow_body_relative_y
0,0.0,0,0.0,0.0,0.030449081927857433,0.03147366674394317,0.5655326077308167,0.5637627488119672,0.08289271407812064,0.08309327553832041,0.08256745175617129,0.08248448528949213,0.11383112071302802,0.11452294659721088,0.08608126879802956,0.08716407804282005,0.08417680673429347,0.08455594496997386,0.4981922209262848,0.49833591282367706,0.49701955914497375,0.4972720444202423,0.4972679764032364,0.4985082447528839,0.23069780319929123,0.23014941066503525,0.28752121329307556,0.28774574398994446,0.48873308300971985,0.4885141998529434,-170.7059783935547,-170.12379455566406,-2.362699270248413,-2.591519594192505,2.7678754329681396,2.70933198928833,0.6370705962181091,0.6380614042282104,0.5391024690989911,0.5379519908575536,0.8497632145881653,0.8444337844848633,0.783108589317415,0.7717528792970837,0.3321846127510071,0.33182352781295776,-0.6365892790130363,-0.6425391991158376,0.8562011122703552,0.8455214500427246,0.7970729998502077,0.7741113025540107,0.7208138704299927,0.7201100587844849,0.8620306514023205,0.8542345976553976,0.7902810573577881,0.784209132194519,0.6540861500141288,0.6411656601143982,0.26584872603416443,0.26503098011016846,-0.8923916407018002,-0.9000122950045507,0.7648471593856812,0.7647473812103271,0.5989176135966858,0.5989660650183718
1,0.041666666666666664,1,0.041666666666666664,0.0,0.0860970715788079,0.06295596618352546,0.6045066406954286,0.5842218254777933,0.07545041024756681,0.0761443865744563,0.076811194020471,0.07791200598087045,0.11383463838682618,0.11338653241561232,0.08993561149494059,0.08867348386183846,0.08372283970175112,0.08411292667147706,0.49711523950099945,0.4972848892211914,0.49677199125289917,0.49706608057022095,0.49836598336696625,0.49882790446281433,0.23186461627483368,0.2317015752196312,0.28749585151672363,0.2881115972995758,0.49033553898334503,0.48965200781822205,-171.1179962158203,-170.89198303222656,-4.78781795501709,-5.288517475128174,2.1621086597442627,2.2107293605804443,0.625127911567688,0.6343247890472412,0.48879791818139173,0.5204109046343957,0.850283145904541,0.8433493375778198,0.7807326254879788,0.7641372766630118,0.34201687574386597,0.3352368175983429,-0.6028869977007391,-0.6283139702169093,0.8554534316062927,0.8472368121147156,0.7919470651809626,0.7725358817860398,0.7188493013381958,0.7229587435722351,0.8501904976343616,0.8608325799898554,0.8004865050315857,0.8014440536499023,0.6727228445596783,0.6736039679715564,0.26879745721817017,0.27313363552093506,-0.8852233415368875,-0.8668373374862182,0.7816804051399231,0.7782859802246094,0.6319320865124345,0.6235726398527011
2,0.08333333333333333,2,0.08333333333333333,0.0,0.05840492550577798,0.047259588588861146,0.5916627436162564,0.5827049006043946,0.07925464026383142,0.0802668523803588,0.08051705813732501,0.08169694329395569,0.11401847053341635,0.11219810218225257,0.09040347681378884,0.08977246082227394,0.08350706184741384,0.08322496572284974,0.4967147260904312,0.49668827652931213,0.4961601197719574,0.4962604343891144,0.4980734586715698,0.497322142124176,0.23314379155635834,0.23325415700674057,0.28970107436180115,0.2903866767883301,0.48948244750499725,0.49090704321861267,-169.83816528320312,-169.66758728027344,-3.667502164840698,-4.008238792419434,2.16229248046875,2.0245981216430664,0.6269183158874512,0.6328144669532776,0.49715733728842554,0.5177920114461122,0.8477424383163452,0.8463230133056641,0.7775845125083525,0.7640118880128935,0.34766829013824463,0.340609610080719,-0.5803493807840404,-0.59888630066643,0.8568089008331299,0.8536727428436279,0.797262793692705,0.7798110676032438,0.718894362449646,0.7120916843414307,0.8520536629257114,0.8207546324288012,0.7956584692001343,0.806350827217102,0.6645389903360057,0.67808658377278,0.26906436681747437,0.2712365984916687,-0.8836483875352461,-0.863999407671393,0.7796667218208313,0.7837034463882446,0.6298297417204103,0.6294031546591011
3,0.125,3,0.125,0.0,0.03807894274945319,0.037788153391052556,0.5847381390047223,0.579023782903817,0.08022689136989752,0.07913355692108687,0.08213594211815395,0.08051913265328449,0.11108798492729792,0.11242584002203024,0.09133000314534104,0.09248088269039782,0.0827021148017394,0.08262023279446357,0.4962538927793503,0.49612343311309814,0.4956241250038147,0.4957772195339203,0.4984549283981323,0.49745914340019226,0.23442741483449936,0.23474565148353577,0.29077503085136414,0.29158148169517517,0.4898022711277008,0.4915666729211807,-169.27389526367188,-169.18887329101562,-2.964360475540161,-3.5248019695281982,1.9848946332931519,1.8056915998458865,0.6263829469680786,0.6333451867103577,0.4912946283613349,0.5185324908434455,0.8497046828269958,0.847934365272522,0.7774699750143483,0.7649304906646875,0.34640973806381226,0.34240850806236267,-0.5839141895142038,-0.5916633540139956,0.8544294834136963,0.8517857193946838,0.7876766045746941,0.7731972843769647,0.7156815528869629,0.7152019739151001,0.8342369008871617,0.8308927798602772,0.8048039674758911,0.793692409992218,0.6804743536809831,0.6485020759747587,0.26810699701309204,0.2697966396808624,-0.8846279541314024,-0.8687456213276035,0.7828396558761597,0.7867560386657715,0.6330265116117324,0.6336134033031064
4,0.16666666666666666,4,0.16666666666666666,0.0,0.03570266413639549,0.03473696636041301,0.5809848086772385,0.5793972790483365,0.0801351617817514,0.07763177093214396,0.08110366839634355,0.07839874681488092,0.11421758026693361,0.11408653193116836,0.09485359288233464,0.09342031499899725,0.08276853415088807,0.08312662981140795,0.4959784746170044,0.4961351156234741,0.4952359199523926,0.49524787068367004,0.49808384478092194,0.4971676468849182,0.2353309541940689,0.23544491082429886,0.29202190041542053,0.29232120513916016,0.4903355538845062,0.4914873093366623,-168.76783752441406,-168.49046325683594,-2.135486602783203,-1.906739950180054,1.9174578189849854,2.047250509262085,0.629656195640564,0.6320785284042358,0.5057351745619353,0.5174068679591795,0.8510428667068481,0.8534663319587708,0.779894755441055,0.7808922973232849,0.3412238657474518,0.3362056016921997,-0.6029352547094056,-0.6173176449932489,0.8524872064590454,0.8475760221481323,0.7830176003565072,0.7681852141153798,0.7158927917480469,0.7148149609565735,0.8372096804219854,0.834715582800623,0.8033950924873352,0.7918474674224854,0.6768742512780577,0.6479627801992356,0.26975786685943604,0.26881495118141174,-0.8776348339654606,-0.875772597016713,0.7807753682136536,0.7817264199256897,0.6279675512931431,0.6261287855830843
5,0.20833333333333334,5,0.20833333333333334,0.0,0.04177906760223559,0.0387275208079706,0.5783003131186367,0.5782443145688989,0.0812013327658131,0.07996035216268399,0.0821868687174957,0.0817842190400935,0.11427214983999877,0.11286089924885079,0.09535166966108621,0.09536878659879693,0.08272622151478967,0.08273026990016752,0.4955747276544571,0.49583032727241516,0.49492189288139343,0.49508801102638245,0.49788591265678406,0.4979099631309509,0.23497045785188675,0.23506271839141846,0.2918732166290283,0.29198724031448364,0.49081581830978394,0.49108658730983734,-168.7707061767578,-168.78343200683594,-2.430464744567871,-2.2778847217559814,1.8613587617874146,1.8700412511825564,0.6234486103057861,0.6348459720611572,0.4819394948298113,0.5231645315133253,0.8534650802612305,0.8525146842002869,0.7829629382369646,0.7767210311242745,0.3409665822982788,0.3363890051841736,-0.6022937083863404,-0.6170914206859818,0.8549912571907043,0.8457096219062805,0.78625796761753,0.7620967253568465,0.7152588963508606,0.710351824760437,0.8343292069434497,0.8116349226291222,0.8043801188468933,0.7894628643989563,0.6769880758991422,0.641220568067592,0.2663002014160156,0.26599717140197754,-0.8888810353308424,-0.8860236835051518,0.7860180139541626,0.7829626798629761,0.637344130336797,0.6272514547675406
6,0.25,6,0.25,0.0,0.04284917543979996,0.03693441562805369,0.5803214701597679,0.5754159623613687,0.08056994670444585,0.08090994526769829,0.08152054562150818,0.08228335773288738,0.11458164621252072,0.11205677709777487,0.09525082365868681,0.09419985972269508,0.08258923573703777,0.0827656333776963,0.4956032335758209,0.4957606792449951,0.4947962760925293,0.4947830140590668,0.49833790957927704,0.4979088455438614,0.2349644899368286,0.2348838374018669,0.2916072607040405,0.2917761206626892,0.4905915856361389,0.49030935764312744,-168.7447509765625,-168.97523498535156,-2.0795629024505615,-1.6443839073181152,1.9432324171066282,1.9645154476165774,0.6251670718193054,0.6325144171714783,0.48509966078472655,0.5128466914939415,0.855809211730957,0.8544038534164429,0.7857531001836675,0.7802992001074169,0.33957594633102417,0.33494821190834045,-0.6072371145327803,-0.6208793647482752,0.8537024855613708,0.8478888273239136,0.7812205516407869,0.7663366994168143,0.7149913311004639,0.7111829519271851,0.8286619530678262,0.8125734954166912,0.8017154932022095,0.7931962013244629,0.6693723343128793,0.6491236879196125,0.26835864782333374,0.26741647720336914,-0.8796309925488077,-0.8781750048582082,0.7841517329216003,0.7868736982345581,0.6315845110937766,0.6355737876574539
7,0.2916666666666667,7,0.2916666666666667,0.0,0.0409851968340111,0.04048054363345449,0.5766864569607956,0.5807920726825089,0.07997984677296092,0.07966370980971225,0.08173083472364737,0.08134214873844627,0.11149894503351893,0.11201789750567892,0.09464717628378841,0.0954490186094017,0.08300545692541564,0.0828346914482993,0.4952298551797867,0.49548041820526123,0.49431663751602173,0.49466681480407715,0.49863772094249725,0.49871087074279785,0.23439627140760422,0.23441684246063232,0.2908954322338104,0.29089149832725525,0.4910866767168045,0.4906422644853592,-168.6571044921875,-169.22021484375,-1.6404796838760376,-1.830241799354553,1.92210853099823,1.8451045751571657,0.6250474452972412,0.6344377994537354,0.4831979446764709,0.5192650332556427,0.8557488918304443,0.8511329293251038,0.784075505114218,0.7757818352618602,0.3370569944381714,0.33482563495635986,-0.6176382026363558,-0.6269932814290213,0.8528224229812622,0.8542898297309875,0.7777831818462083,0.7825755368177775,0.7148568630218506,0.7102043628692627,0.8264921514998347,0.8091332815486516,0.800690233707428,0.7848137021064758,0.6656915777713153,0.6330617683561411,0.26833832263946533,0.26916468143463135,-0.8803135715094753,-0.8781994167028242,0.7809848189353943,0.7857653498649597,0.6233221399724125,0.6351097299723668
8,0.3333333333333333,8,0.3333333333333333,0.0,0.03855226430670102,0.03888994249355586,0.5809052931883522,0.5822506024442036,0.080403745950735,0.08052779670149082,0.08162103764765258,0.08186383057596519,0.11306970827604067,0.10941206864899108,0.09492631547746784,0.09322157285218689,0.08267104214167557,0.08289132583386218,0.4953155666589737,0.49541665613651276,0.49444580078125,0.4945377707481384,0.49855609238147736,0.4987904727458954,0.23433104157447815,0.23428519070148468,0.2909095287322998,0.291231632232666,0.49141116440296173,0.49211807548999786,-168.71400451660156,-168.67787170410156,-1.7584478855133057,-1.4512939453125,1.9161648750305176,1.7690547704696655,0.624890923500061,0.6340049505233765,0.48408072752378123,0.5151740580531033,0.8550657629966736,0.8540529608726501,0.7838018768574877,0.7756820869266287,0.3421294093132019,0.33723241090774536,-0.5993845234395059,-0.6155444571943269,0.8551691770553589,0.8554261922836304,0.7840247700468065,0.7786251328990449,0.7148345708847046,0.7127554416656494,0.8287203322677181,0.8152174466183801,0.7950090765953064,0.7891401052474976,0.6543588732456337,0.6365638605460702,0.26877960562705994,0.26822662353515625,-0.8804410303246532,-0.8784600272887514,0.7849520444869995,0.7858766317367554,0.6326824784672087,0.6295697352332644
9,0.375,9,0.375,0.0,0.03988129283838154,0.036889219301030285,0.5811569934500103,0.5805161090128168,0.08123174438823216,0.08070817474286313,0.08248613720089083,0.0818959082405063,0.1127321071518496,0.10950665462700065,0.0950524387603189,0.09312093847842964,0.08262113481743233,0.08283679770736985,0.49523305892944336,0.4954148530960083,0.49444296956062317,0.4944738447666168,0.4984448254108429,0.4994394928216934,0.234096921980381,0.2342631220817566,0.29082173109054565,0.2910579442977905,0.49126385152339935,0.4924168884754181,-168.55467224121094,-168.833740234375,-1.929396390914917,-1.228116750717163,1.8249367475509644,1.7913089990615843,0.6258881092071533,0.634698212146759,0.48956550940556615,0.513638469467043,0.8551385402679443,0.8540201187133789,0.7862637149427949,0.7724085995828432,0.34174540638923645,0.3304804861545563,-0.6019511473000037,-0.6416136868678587,0.8548170924186707,0.8516364097595215,0.7855691275258951,0.7673168383901945,0.7146634459495544,0.715514063835144,0.8305904866370656,0.8205327723040885,0.7969557642936707,0.7958863973617554,0.6605418469528697,0.6482310963337783,0.26808083057403564,0.268551230430603,-0.8849290690063635,-0.8767870515426911,0.7852635979652405,0.7835718393325806,0.6352773083150242,0.6219263796542921
